,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
FE,24534898688,1.9523283,0.397,4.14,0.15083567055983496,0.7760180995475113,0.29742058235234015,21.774,22.611702,1.9523283,0.09274,0.02962,178.805
FI,102054666240,3.9539032,0.972,,0.027351917849788028,0.6221719457013575,0.2876776667109559,46.554,32.578762,3.9539032,0.116780005,0.04385,107.142
F,41475416064,0.9291759,1.547,7.3,-0.2855506180154071,0.11312217194570136,0.44856724315101115,11.225,8.344,0.9291759,0.11497,0.00981,353.298
FTNT,74913447936,50.010265,1.168,,-0.1296256838911361,0.36425339366515835,0.42389488537753595,1.948,43.106194,50.010265,2.05906,0.13325,54.842
FTV,23968477184,2.3416123,1.158,0.47,-0.16730004635941417,0.27601809954751133,0.26857943185561517,30.116,30.929823,2.3416123,0.07695,0.041020002,39.337
FOXA,21967241216,1.9858494,0.522,1.06,-0.018169528744947986,0.5610859728506787,0.3575960598207863,25.299,10.7811165,1.9858494,0.20055,0.08124,68.766
FOX,21934807040,1.8467134,0.522,1.14,-0.03711459602742195,0.5407239819004525,0.3408509465451203,25.299,10.025752,1.8467134,0.20055,0.08124,68.766
BEN,11004409856,0.89113975,1.419,6.26,-0.1648055881138639,0.28054298642533937,0.3881444586626875,23.498,30.347828,0.89113975,0.02799,0.02224,24.117
FCX,53004001280,2.9966757,1.646,1.62,0.0759655249240117,0.6945701357466063,0.5014182034786794,12.634,31.032787,2.9966757,0.14062001,0.07496,32.19
GRMN,36858122240,4.510178,0.999,1.91,-0.21621886234984733,0.19457013574660634,0.25250238280316983,42.444,25.221342,4.510178,0.19036,0.1105,2.181
IT,33288181760,22.345648,1.239,,-0.16457971064351481,0.2850678733031674,0.34601967419624763,19.355,26.98066,22.345648,1.13185,0.09032,192.54
GE,229231198208,11.907163,1.313,0.69,-0.18246578563757687,0.24660633484162897,0.40486029777098526,18.053,33.90536,11.907163,0.27197,0.03718,106.4
GEN,17817262080,7.849579,0.994,1.8,-0.015352348260639522,0.5633484162895928,0.33029275039680706,3.683,28.067963,7.849579,0.28795,0.0674,363.993
GNRC,7154190848,2.8973057,1.731,,-0.42109010002903674,0.027149321266968326,0.490277386624504,41.794,21.132635,2.8973057,0.13798,0.0679,57.434
GD,72885616640,3.2744899,0.497,2.23,0.21021458646195845,0.8371040723981901,0.23064262208138223,82.932,18.832178,3.2744899,0.18228,0.055999998,51.775
GIS,29844256768,3.2212305,0.046,4.41,0.13569119923954673,0.7624434389140271,0.20875078126240568,16.919,11.978022,3.2212305,0.26834,0.07201,149.142
GM,45668163584,0.7349415,1.363,1.32,-0.3386902163972497,0.07239819004524888,0.4206402215899069,64.631,6.6340785,0.7349415,0.08557,0.02755,201.974
GPC,16296721408,3.6621652,0.769,3.55,0.07787722574277112,0.6990950226244343,0.26989077100357173,32.063,19.280787,3.6621652,0.19131,0.04816,136.683
GILD,120652947456,6.324067,0.282,3.2,-0.03870750841776768,0.5361990950226244,0.21021099735925206,15.324,20.359243,6.324067,0.32654998,0.121429995,130.789
GPN,19632340992,0.88777626,0.967,1.27,0.0753436026813275,0.6900452488687783,0.34565298758262825,90.676,13.02589,0.88777626,0.07102,0.03233,73.574
GL,10150627328,1.9301022,0.557,0.89,0.12919148134033698,0.7579185520361991,0.2893738564319911,63.178,9.929968,1.9301022,0.20471,0.03194,58.407
GDDY,26018310144,130.24252,1.127,,0.03790799104347983,0.6357466063348416,0.36161215008863706,1.402,35.115387,130.24252,2.45696,0.07782,1945.769
GS,174009516032,1.5267031,1.311,2.17,-0.14053194897291985,0.334841628959276,0.30701118554919443,371.454,13.157772,1.5267031,0.12222,0.008590001,593.344
HAL,17503797248,1.6908895,1.195,3.51,0.9337602731713367,0.9932126696832579,0.5387682167485772,12.041,8.518828,1.6908895,0.21004,0.09115,82.371
HIG,36228812800,2.2020755,0.695,1.63,0.09003993811569203,0.7104072398190046,0.3413841093181369,57.909,12.713859,2.2020755,0.18495001,0.03079,25.92
HAS,8620735488,7.3685474,0.537,4.56,-0.06269602474805061,0.497737556561086,0.3115871628319028,8.349,20.30363,7.3685474,0.39041,0.08332,280.61
HCA,85091024896,-24.42005,1.468,0.8,-0.0788856288406854,0.4660633484162896,0.3653748418564304,-14.484,15.699068,-24.42005,16.05769,0.11607,
DOC,12204750848,1.4906143,1.024,7.07,-0.09066995329026027,0.4321266968325792,0.28514256300302987,11.72,42.609756,1.4906143,0.0332,0.017439999,103.846
HSIC,8354860544,2.5349927,0.874,,0.18603998979597972,0.8144796380090498,0.3055711535435188,27.077,21.383177,2.5349927,0.084680006,0.04612,68.32
HSY,34625024000,7.390589,0.305,3.25,0.19186523508822922,0.8190045248868778,0.18576535848381256,23.124,21.020908,7.390589,0.37483,0.109639995,134.279
HES,40943366144,3.5456564,0.623,1.55,0.7224282789452818,0.9796380090497737,0.4925735021208422,37.333,18.333796,3.5456564,0.22753,0.096829996,76.69
HPE,22186364928,0.8794584,1.31,3.14,0.11637074416836168,0.7398190045248869,0.35651970715410425,19.205,8.120193,0.8794584,0.12060001,0.02473,70.88
HOLX,12646453248,2.7381067,0.546,,-0.0010705449947937783,0.5859728506787331,0.2997342501476947,20.726,23.844536,2.7381067,0.11766,0.069180004,54.799
HD,360507604992,54.297905,1.056,2.54,-0.2458598916656868,0.15610859728506787,0.2413874046846568,6.68,24.326626,54.297905,3.8537202,0.15585,950.075
HON,137033039872,7.8400555,1.058,2.11,-0.04095833738785673,0.5294117647058824,0.2565650794143205,27.172,24.514385,7.8400555,0.32676998,0.07409,188.514
HRL,16062958592,2.000274,0.339,3.98,0.17813026223169137,0.8054298642533937,0.20858824483857308,14.603,21.166666,2.000274,0.09523,0.04913,35.547
HST,10384964608,1.5407887,1.315,5.48,0.3032462146045502,0.9140271493212669,0.4663248669240665,9.586,15.385418,1.5407887,0.09996,0.03911,83.171
HWM,63542325248,13.425159,1.372,0.25,0.26986963725602575,0.8936651583710408,0.4507961376824476,11.725,51.441177,13.425159,0.28295,0.10203,72.684
HUBB,19039074304,5.8377247,0.965,1.5,-0.02403536321258104,0.5565610859728507,0.2574493211288936,61.106,24.102703,5.8377247,0.25917,0.10069,61.442
HUM,30116524032,1.6966174,0.499,1.4,0.06994150931857997,0.6877828054298643,0.28299451707308665,147.075,17.60974,1.6966174,0.10099,0.047220003,77.075
HBAN,22172647424,1.2021167,0.917,4.14,-0.06552176226339174,0.49547511312217196,0.41881512917828584,12.661,11.707693,1.2021167,0.103719994,0.01026,
HII,9088953344,1.9042256,0.303,2.35,0.20000644343199037,0.8257918552036199,0.29027344383828646,121.64,16.68804,1.9042256,0.12271,0.036259998,71.36
IBM,231605731328,8.616278,0.629,2.65,0.21965173977490465,0.8484162895927602,0.2546343941356324,28.922,42.59829,8.616278,0.21851,0.044689998,247.978
IEX,13860167680,3.5552068,1.062,1.53,-0.14298559097854718,0.33031674208144796,0.24045390081908433,51.606,29.122221,3.5552068,0.12724,0.06898,50.344
IDXX,39543451648,27.417196,1.525,,-0.39212590584865287,0.03619909502262444,0.33558863871325445,17.934,45.52778,27.417196,0.59330004,0.22982,73.159
ITW,71141261312,21.923878,1.139,2.5,-0.10332094455819951,0.40271493212669685,0.21852157287520163,11.061,21.328056,21.923878,1.07584,0.16544001,254.874
INCY,11416758272,3.1163478,0.68,,0.10720617255409863,0.7307692307692307,0.3257613400790491,18.926,294.9,3.1163478,0.0046900003,0.020350002,1.176
IR,32002684928,3.0520604,1.42,0.1,-0.18935995585205184,0.2330316742081448,0.3287372781995671,25.989,39.267326,3.0520604,0.081099994,0.05392,46.107
PODD,21859301376,17.999422,1.266,,-0.28102897265458276,0.11764705882352941,0.46498605925395353,17.26,53.656307,17.999422,0.37917998,0.06937,131.457
ICE,102294724608,3.659177,1.134,1.09,-0.21558417070170327,0.19683257918552036,0.21974372433711012,48.735,36.84504,3.659177,0.10421,0.020869998,73.534
IP,23369070592,1.070539,0.987,4.2,0.06314528206330124,0.6764705882352942,0.29103193516232667,41.353,37.83761,1.070539,0.03006,0.0154,57.086
IPG,9287743488,2.5945053,1.081,5.28,-0.03805245786074095,0.5384615384615384,0.3591074350294122,9.682,19.175573,2.5945053,0.13577,0.051220004,113.87
INTU,182799990784,10.19092,1.24,0.65,-0.3723646444398542,0.042986425339366516,0.3527724544418785,64.163,61.053223,10.19092,0.17424999,0.08257,
ISRG,192294830080,11.24052,1.702,,-0.33282974091108436,0.07692307692307693,0.34383918650498196,47.73,78.78268,11.24052,0.15958,0.08841,
IVZ,6637255680,0.62099576,1.434,5.86,-0.1307291726631415,0.36199095022624433,0.4465999101073619,23.881,11.864,0.62099576,0.05092,0.02438,6.111
INVH,21312237568,2.1927223,0.863,3.32,-0.04891202084642067,0.5135746606334841,0.24567074707102599,15.857,44.576927,2.1927223,0.048070002,0.023740001,83.399
IQV,25775271936,4.3398094,1.347,,-0.1891714712645086,0.23529411764705882,0.2766221365814405,34.331,20.326057,4.3398094,0.2164,0.052950002,242.907
JBHT,13443844096,3.4768221,1.333,1.32,-0.0914751383093793,0.4253393665158371,0.295002222008402,38.981,24.641817,3.4768221,0.13971,0.061100002,49.659
JBL,16528983040,12.420746,1.113,0.21,0.039970179184360285,0.6425339366515838,0.3569779530445192,12.397,34.68018,12.420746,0.24104,0.0461,242.489
J,14750350336,3.8240607,0.765,1.07,-0.02431979046117862,0.5542986425339367,0.2763853233316965,32.102,40.514854,3.8240607,0.06804,0.05056,66.356
JNJ,371064111104,4.749761,0.411,3.31,0.15436459782983092,0.7828054298642534,0.16385970917101453,32.469,17.135555,4.749761,0.29447,0.0777,66.896
JCI,60679974912,3.8207662,1.298,1.65,-0.27063528918116986,0.12669683257918551,0.2686509916275547,24.058,43.154926,3.8207662,0.13137001,0.04844,65.788
JPM,703332089856,2.1224778,1.068,2.25,-0.17107956188897835,0.2647058823529412,0.30083382003818493,119.238,12.418057,2.1224778,0.17352,0.01413,
JNPR,12150968320,2.5087996,0.815,2.42,0.0006050400356207798,0.5882352941176471,0.2796905283444718,14.489,34.61905,2.5087996,0.07579,0.02908,39.332
K,28615530496,7.309465,0.309,2.76,0.14740064156521823,0.7737556561085973,0.2043837613744909,11.284,20.77582,7.309465,0.38149,0.081199996,155.528
KDP,45553692672,1.8633333,0.527,2.7,0.0293640610590572,0.6244343891402715,0.1938795640012255,18.0,30.49091,1.8633333,0.06126,0.04058,76.418
KEYS,26633631744,5.1345944,1.107,,-0.26187779614687323,0.14027149321266968,0.28479891988567896,30.016,44.034283,5.1345944,0.122150004,0.05746,38.944
KMB,44148121600,40.099457,0.372,3.77,0.02600067932048292,0.6199095022624435,0.19511026587156183,3.318,18.151434,40.099457,2.0706,0.115430005,595.098
KIM,14084646912,1.3361571,1.282,4.84,0.038950386126519604,0.6402714932126696,0.4559317109834286,15.582,27.394737,1.3361571,0.05208,0.02163,75.54
KMI,60703846400,1.982865,0.739,4.24,0.3350011795656231,0.9321266968325792,0.2860028567298803,13.773,23.543104,1.982865,0.0845,0.03728,103.99
KKR,108966469632,4.43443,1.913,0.64,-0.26443260990982875,0.13574660633484162,0.36540326440057375,26.628,36.0,4.43443,0.07145,0.01263,74.627
KLAC,92727394304,23.15414,1.397,0.98,-0.12001241626713953,0.38235294117647056,0.43009355954441236,30.284,25.498182,23.15414,1.04097,0.19229001,152.049
KHC,33221965824,0.6753603,0.268,5.67,0.13138351910941948,0.7601809954751131,0.25091972938955937,41.563,12.817351,0.6753603,0.0535,0.037520003,43.55
KR,47498452992,5.8250933,0.613,1.77,0.2469125488898412,0.8733031674208145,0.3134778530928406,12.338,19.583107,5.8250933,0.26879,0.056339998,229.201
LHX,41014083584,2.151283,0.717,2.2,0.16009722932556972,0.7873303167420814,0.2565902573176413,101.981,25.994078,2.151283,0.085209996,0.04059,64.046
LH,20567601152,2.478766,0.805,1.17,-0.13610091244745542,0.34841628959276016,0.2533743808142918,99.134,28.309906,2.478766,0.08981,0.0418,79.126
LRCX,96394485760,10.165925,1.653,1.23,-0.2536398125588437,0.1493212669683258,0.4470250101203976,7.413,20.991644,10.165925,0.53138,0.17291,47.148
LW,7172926464,4.390981,0.455,2.91,0.2918732505388832,0.9027149321266968,0.37568154137234255,11.576,19.933334,4.390981,0.2164,0.07366,261.312
LVS,28116727808,10.421687,0.982,2.53,-0.012914172482168832,0.5656108597285068,0.48329233725695625,3.818,22.229052,10.421687,0.44687,0.06875,456.677
LDOS,20041547776,4.7077675,0.661,1.03,0.2004878374236912,0.8280542986425339,0.2695045554987214,33.073,15.695564,4.7077675,0.30945998,0.09274,133.333
LEN,28507897856,1.2609392,1.434,1.86,-0.23534190968360472,0.17194570135746606,0.423364730246809,86.158,7.929927,1.2609392,0.15213999,0.08224,16.9
LII,20357629952,23.88526,1.188,0.81,-0.3266197924969343,0.08144796380090498,0.28640249873218804,24.019,25.577353,23.88526,1.3148301,0.19844,174.757
LLY,659449970688,44.1581,0.472,0.77,0.26363192428215293,0.8891402714932126,0.32562071897232053,16.635,59.867153,44.1581,0.77278,0.16447,243.609
LIN,213077934080,5.6093783,1.007,1.33,0.012021881347503644,0.5995475113122172,0.24938204669516387,80.697,32.8968,5.6093783,0.17013,0.06963,60.555
LYV,31641513984,293.5914,1.473,,-0.11383027863063494,0.3914027149321267,0.47148987070108267,0.465,46.277966,293.5914,0.68505996,0.04185,393.218
LKQ,10351734784,1.6776838,0.977,3.05,-0.0863970451440017,0.4479638009049774,0.35246056738365666,23.902,14.907063,1.6776838,0.113900006,0.053600002,94.458
LMT,110943838208,16.50931,0.289,2.8,0.33532509022067086,0.9343891402714932,0.23522862406403106,28.682,20.419146,16.50931,0.82547,0.0832,303.816
L,18537213952,1.0816367,0.695,0.28,0.21361870135423525,0.8438914027149321,0.294587936368213,81.728,14.468085,1.0816367,0.07998,0.01654,49.606
LULU,33616041984,7.8470254,1.301,,-0.36189786950490016,0.049773755656108594,0.3867276289031827,35.653,19.109972,7.8470254,0.42417,0.21314,36.443
LYB,18297303040,1.5058855,0.89,9.64,0.32696938522211577,0.9230769230769231,0.3871183505598817,37.805,19.698961,1.5058855,0.07437,0.03849,103.883
MTB,28435408896,1.0826122,0.572,3.11,0.2292300414939104,0.8597285067873304,0.427175852489652,163.632,11.849498,1.0826122,0.09405,0.012410001,
MPC,46355521536,2.843708,0.841,2.52,0.7306509983562002,0.9841628959276018,0.42407300385105323,53.061,20.783747,2.843708,0.15524,0.03469,139.332
MKTX,8596871168,6.412754,0.889,1.33,-0.21126446785033892,0.20361990950226244,0.3455777861247785,36.036,40.189564,6.412754,0.16254,0.11063,5.259
MMC,111775350784,7.946266,0.846,1.43,-0.04012742715479514,0.5316742081447964,0.2029386220360339,28.548,27.800247,7.946266,0.30532,0.07929,157.128
MLM,32665643008,3.5967474,0.886,0.59,-0.16186888636112662,0.2918552036199095,0.33535172834799104,150.65,31.105051,3.5967474,0.1187,0.05786,63.926
MAS,13099497472,-51.57807,1.233,2.05,-0.14663287127171118,0.3235294117647059,0.2633673459112095,-1.204,16.967213,-51.57807,11.165561,0.16038999,
MA,516371742720,77.566505,1.061,0.54,0.1368751754287982,0.7669683257918553,0.31507316859222456,7.331,39.848633,77.566505,1.8770399,0.23363,280.795
MKC,20418480128,3.7619305,0.738,2.4,0.06502853315582213,0.6809954751131222,0.2127321609100374,20.221,26.231033,3.7619305,0.14659001,0.05165,79.045
MDT,107066449920,2.1691568,0.83,3.37,-0.07225553452625604,0.4819004524886878,0.24550975514599466,38.485,25.451221,2.1691568,0.08442,0.04656,53.627
MRK,190762958848,3.9547114,0.441,4.1,0.23912729441328986,0.8665158371040724,0.21866248493961896,19.21,11.042151,3.9547114,0.39293,0.13809,71.992
META,1489715462144,8.079005,1.237,0.35,-0.4186031963051327,0.029411764705882353,0.4283891830736642,73.337,23.14414,8.079005,0.39835,0.17879999,26.763
MET,52260548608,1.9064995,0.832,2.96,0.15287581241815734,0.7805429864253394,0.32025422141382465,40.834,12.720589,1.9064995,0.15982,0.0062599997,172.754
MGM,8866614272,3.1928656,1.789,,-0.1360507362183888,0.3506787330316742,0.5206466006369913,10.204,14.544643,3.1928656,0.2582,0.02345,880.101
MCHP,29757526016,4.9331317,1.407,3.79,-0.14043941769098164,0.33710407239819007,0.40757369037749214,11.216,97.07018,4.9331317,-7e-05,0.01598,79.545
MU,95954567168,1.9737931,1.211,0.56,-0.12227330442077185,0.36877828054298645,0.42905118162519795,43.5,20.54067,1.9737931,0.101009995,0.055219997,30.891
MSFT,3260878422016,10.132333,0.985,0.77,-0.17233072266724464,0.26018099547511314,0.27194871685415845,43.3,33.852623,10.132333,0.3361,0.14581999,32.626
MAA,19581636608,3.2035058,0.803,3.68,-0.1193765412966149,0.38461538461538464,0.23546320160116013,50.888,33.89189,3.2035058,0.09368,0.03492,82.626
MHK,6647000576,0.8457573,1.244,,-0.16834452450605042,0.2669683257918552,0.47034113492607876,125.698,13.896731,0.8457573,0.062589996,0.0359,35.465
MOH,17463240704,4.036835,0.636,,0.007714468979359381,0.5950226244343891,0.3350290480748782,79.815,15.565217,4.036835,0.26718,0.06728,87.378
TAP,11081586688,0.8478838,0.738,3.31,0.2502097661966566,0.8800904977375565,0.33088784610528765,64.431,10.211215,0.8478838,0.07989,0.041490003,49.065
MDLZ,85937201152,3.3328314,0.51,2.8,0.07900402589163853,0.7013574660633484,0.1825424648833557,19.914,24.672863,3.3328314,0.13302,0.03691,78.051
MPWR,30536427520,9.346259,1.18,0.98,-0.1879296461320925,0.23755656108597284,0.48140937314635707,68.238,17.0072,9.346259,0.67946,0.11995,0.543
MNST,59362697216,9.962437,0.628,,0.05096686959508659,0.6561085972850679,0.25012639912475954,6.123,40.939598,9.962437,0.20004,0.14239,3.998
MCO,84691419136,22.889172,1.403,0.8,-0.273732755718938,0.12217194570135746,0.2550370296443406,20.563,40.715397,22.889172,0.55498004,0.12687999,188.388
MS,195245735936,2.014667,1.3,3.11,-0.08956553459964184,0.4411764705882353,0.3264700259794119,60.407,14.267292,2.014667,0.13884,0.011419999,416.642
MOS,10363904000,0.88047427,1.103,2.79,0.7267333443489656,0.9819004524886877,0.513658660479695,37.105,28.163792,0.88047427,0.03285,0.021370001,40.476
MSI,67851354112,41.34459,0.987,1.05,-0.13478462830562765,0.3552036199095023,0.26429454675508723,9.832,33.875,41.34459,1.86885,0.13,393.309
NDAQ,45476200448,3.9374657,1.008,1.37,-0.24629889559304907,0.15384615384615385,0.22725149438655168,20.117,35.84163,3.9374657,0.11415,0.04354,84.587
NTAP,19285929984,19.067537,1.394,2.24,-0.1745831606539955,0.25565610859728505,0.3509307148523567,4.901,17.305555,19.067537,1.14329,0.09519,226.131
NFLX,485244567552,20.200191,1.585,,-0.6994703282053916,0.0022624434389140274,0.4979401377939277,56.446,53.936615,20.200191,0.40842,0.13789,72.513
NEM,60079734784,1.934767,0.324,1.85,0.2559461344642353,0.8846153846153846,0.3185145530882704,27.9,12.296128,1.934767,0.1666,0.07857,25.408
NWSA,16726369280,1.9554006,1.306,0.71,-0.20018915323883207,0.2149321266968326,0.32732207911148725,14.35,37.413334,1.9554006,0.067150004,0.03517,31.318
NWS,16751630336,2.2696862,1.306,0.61,-0.18973130891822315,0.23076923076923078,0.33311464306251776,14.35,43.426666,2.2696862,0.067150004,0.03517,31.318
NEE,144742268928,2.905732,0.684,3.36,-0.11237472656684835,0.39592760180995473,0.25390310550655937,24.197,26.333332,2.905732,0.07056,0.02548,148.557
NKE,86050217984,6.1478434,1.234,2.73,-0.2958838097892293,0.10407239819004525,0.30897468531698996,9.483,19.36877,6.1478434,0.31934,0.08262,85.065
NI,18630426624,2.093737,0.535,2.77,0.29912175946942643,0.9117647058823529,0.21566347202545363,18.904,21.394596,2.093737,0.09364,0.03254,136.355
NDSN,10962331648,3.8108616,0.904,1.65,-0.14704094511978166,0.3212669683257919,0.2583629997376429,50.545,24.506361,3.8108616,0.16153999,0.07441,79.788
NSC,50386735104,3.4723303,1.294,2.45,-0.07958005091227366,0.4638009049773756,0.2678755795356791,64.366,15.255973,3.4723303,0.24542,0.067379996,122.314
NTRS,19568678912,1.6315771,1.195,3.06,-0.04825908599918076,0.5158371040723982,0.32335541473933715,61.652,9.392157,1.6315771,0.17681,0.01375,
NOC,69462532096,4.6403985,0.147,1.7,0.34126075066295275,0.9366515837104072,0.2508645830044513,104.004,19.060822,4.6403985,0.25412,0.06404,120.969
NCLH,7908484608,5.5416408,2.1,,-0.21629934482428587,0.19230769230769232,0.7559597169399563,3.194,10.056819,5.5416408,0.95873,0.043959998,1045.053
NRG,24303585280,12.965014,1.001,1.48,0.28620343923082026,0.9004524886877828,0.3489348525601485,9.204,23.961847,12.965014,0.4179,0.05698,443.664
NUE,26562820096,1.335977,1.747,1.91,0.23959098752455935,0.8687782805429864,0.4211860626842579,86.244,20.320988,1.335977,0.074039996,0.0387,37.319
NVDA,2846259937280,35.991978,2.114,0.03,-0.43917971049954374,0.020361990950226245,0.49839105168482584,3.241,39.676872,35.991978,1.1917701,0.57417,12.946
NVR,20905938944,5.32398,1.018,,-0.16030721312235224,0.29638009049773756,0.3316754222480794,1343.016,14.732332,5.32398,0.38251,0.20363002,26.986
NXPI,48474451968,5.210732,1.391,2.17,-0.16762385381438702,0.2692307692307692,0.4139618903896813,36.824,20.90196,5.210732,0.25441998,0.087629996,121.164
OXY,41387163648,1.5292538,0.813,2.46,1.381484696617627,0.997737556561086,0.7125733587064347,27.569,18.654867,1.5292538,0.0949,0.045100003,74.026
ODFL,33448519680,7.9199395,1.315,0.72,-0.27370233965930896,0.1244343891402715,0.3030277790798803,19.985,29.640448,7.9199395,0.26593,0.16778,1.416
OMC,14873591808,3.3885071,0.968,3.69,0.10415075475378206,0.7285067873303167,0.33899801871573687,22.414,10.375683,3.3885071,0.31022,0.051999997,129.051
ON,17124926464,2.132598,1.392,,-0.03516197031876164,0.5452488687782805,0.5026458473501774,19.216,28.458332,2.132598,0.07852,0.06303,45.383
OKE,51407216640,2.4062219,1.003,5.13,0.15085874575358538,0.7782805429864253,0.4301591810470198,34.203,16.07422,2.4062219,0.16409001,0.06048,144.846
ORCL,421587910656,25.186798,1.276,1.34,-0.2049027382975382,0.20588235294117646,0.27329555454822213,5.969,35.291077,25.186798,1.03741,0.073460005,632.501
PCAR,47592783872,2.6408389,0.967,1.49,0.08799403572691249,0.7081447963800905,0.25921471276715585,34.33,13.757208,2.6408389,0.19899,0.06702,87.159
PKG,16314755072,3.6731389,0.869,2.78,0.22303471989632861,0.8552036199095022,0.263910930992982,49.391,18.976986,3.6731389,0.20211,0.08675,62.289
PLTR,276817444864,51.022182,2.684,,-0.5903147605603153,0.006787330316742082,0.7919955405245946,2.299,510.0,51.022182,0.12357,0.043920003,4.432
PANW,123766341632,19.362957,1.024,,-0.08265992706614875,0.45248868778280543,0.39418737820499056,9.654,105.61017,19.362957,0.23378,0.0357,15.221
PH,82747760640,6.2115374,1.354,1.16,-0.0903273928606073,0.43665158371040724,0.3134908350019982,104.256,24.926483,6.2115374,0.27146998,0.08821,69.948
PAYX,54622965760,13.268877,0.909,2.87,0.03860313595701171,0.6380090497737556,0.24338130818461248,11.429,31.528065,13.268877,0.44254002,0.11643,20.981
PAYC,14296224768,8.749394,0.809,0.66,-0.35498762745252943,0.05656108597285068,0.445591152167648,28.882,28.329596,8.749394,0.24987,0.05589,4.746
PYPL,68330168320,3.3961718,1.511,,-0.5538968920481728,0.011312217194570135,0.4542379578543277,20.688,15.788765,3.3961718,0.22198999,0.04448,66.041
PNR,15376694272,4.2318316,1.111,1.09,-0.32242409877230477,0.08597285067873303,0.2838368169257993,22.085,24.149872,4.2318316,0.1859,0.08545999,53.77
PEP,178843664384,9.739416,0.481,4.31,0.05593604421325545,0.667420814479638,0.1700870912810447,13.393,19.210604,9.739416,0.49927,0.08858,261.849
PFE,126670045184,1.4020516,0.502,7.55,-0.009892163823653707,0.5701357466063348,0.2757508070539638,15.891,16.144928,1.4020516,0.0862,0.0479,68.843
PCG,37646258176,1.2934158,0.629,0.58,0.03114468627689051,0.6266968325791855,0.3617530939986616,13.244,15.715595,1.2934158,0.08257,0.024260001,193.839
PSX,45192908800,1.6576501,0.988,4.55,0.5231206601856282,0.9615384615384616,0.4386560358882854,66.914,24.981981,1.6576501,0.0656,0.009509999,66.317
PNW,10938142720,1.6232259,0.451,3.82,0.2186736384924116,0.8461538461538461,0.23730851221743582,56.437,18.140593,1.6232259,0.0919,0.02503,177.219
PNC,65838174208,1.3004954,1.064,3.9,-0.11257624162909897,0.3936651583710407,0.3190482869486265,127.982,11.762545,1.3004954,0.113290004,0.0109,
POOL,11350743040,9.179132,1.197,1.69,-0.2876299352968713,0.1085972850678733,0.3280461275517689,32.892,28.269663,9.179132,0.31651,0.098050006,108.75
PPG,24840144896,3.5864332,1.195,2.55,-0.1798704686582581,0.25339366515837103,0.28193298623604773,30.515,19.369911,3.5864332,0.1765,0.06301,111.012
PPL,26251264000,1.8356165,0.717,3.0,0.09934267115092467,0.7262443438914027,0.22506443592794967,19.345,26.499998,1.8356165,0.07018,0.029719999,121.312
PFG,17688670208,1.5824625,1.008,3.92,0.06377095565434103,0.6787330316742082,0.3620793297749986,49.859,16.895075,1.5824625,0.09733,0.0027599998,39.589
PG,369640177664,7.1787634,0.411,2.65,0.01845228423755721,0.6040723981900452,0.17065142894231364,21.962,24.985737,7.1787634,0.30294,0.10977,64.975
PGR,166786596864,5.7581463,0.404,1.71,0.295920269690722,0.9095022624434389,0.23269310527877066,49.41,19.184761,5.7581463,0.34338,0.06865,23.81
PLD,99204571136,1.8575599,1.268,3.85,-0.1574822247050922,0.3031674208144796,0.25729950717474237,57.554,26.660847,1.8575599,0.06829,0.023759998,56.643
PRU,36671586304,1.227166,1.048,5.33,0.053143360216710886,0.6583710407239819,0.3517667213599311,84.414,16.339115,1.227166,0.07908,0.00234,148.073
PEG,39390904320,2.4062672,0.497,3.16,0.10741182195751413,0.7330316742081447,0.22384997569896545,32.806,21.568306,2.4062672,0.11399999,0.02942,143.849
PTC,19553923072,5.773072,1.191,,0.06242011519981731,0.6742081447963801,0.4002555683318258,28.238,44.785713,5.773072,0.13915,0.06415,46.287
PSA,53343309824,10.22634,0.901,4.0,0.02128800527127592,0.6131221719457014,0.23350203932819466,29.734,30.165676,10.22634,0.20121,0.07062,97.458
PHM,20537755648,1.6707429,1.383,0.87,-0.09676238852300766,0.416289592760181,0.40412530572779204,61.332,7.2365823,1.6707429,0.25522,0.13892001,17.795
PWR,48296574976,6.4798284,1.027,0.12,0.053933941220536415,0.6628959276018099,0.35460620115000563,50.293,52.478264,6.4798284,0.13731,0.050100002,63.537
QCOM,159407636480,5.759511,1.292,2.47,-0.21423002970009636,0.19909502262443438,0.41055177948304444,25.207,14.814284,5.759511,0.42205003,0.13428001,52.737
DGX,19754930176,2.8603756,0.525,1.81,-0.058965826559394176,0.5,0.24181393555708575,61.866,22.371683,2.8603756,0.13951999,0.06126,93.369
RL,15363227648,6.0539827,1.463,1.37,-0.11751043822182425,0.38687782805429866,0.45457383292216835,41.087,22.695255,6.0539827,0.27571,0.07935,105.691
RJF,29524645888,2.5110116,1.041,1.4,0.0008792400722821693,0.5904977375565611,0.3322892796336825,57.893,14.004816,2.5110116,0.18866,0.02664,36.485
RTX,171896684544,2.7943187,0.59,2.13,0.18520413168058775,0.8122171945701357,0.30963730864514116,46.047,37.844116,2.7943187,0.07802,0.03471,67.798
O,51195604992,1.3116308,0.787,5.68,0.023796197895844928,0.6153846153846154,0.23814686724097345,43.221,51.53636,1.3116308,0.02507,0.02178,69.956
REG,13218252800,2.0239925,1.031,3.92,-0.010928575364859227,0.5678733031674208,0.41504897866783885,35.761,34.303318,2.0239925,0.05821,0.029070001,71.062
